"行識別子","出典ID","団体コード","自治体・運営団体名","事業キー","会計区分","決算年度","表番号","行番号","シート名","Excel行番号"
"012220:17-1-000:legal_applied:2020","legal_applied:10","012220","三笠市","17-1-000","legal_applied","2020","10","2","2020460001000","2109"
"012220:17-1-000:legal_applied:2020","legal_applied:20","012220","三笠市","17-1-000","legal_applied","2020","20","1","2020460002000","2880"
"012220:17-1-000:legal_applied:2020","legal_applied:20","012220","三笠市","17-1-000","legal_applied","2020","20","2","2020460002000","7835"
"012220:17-1-000:legal_applied:2020","legal_applied:21","012220","三笠市","17-1-000","legal_applied","2020","21","1","2020460002100","2880"
"012220:17-1-000:legal_applied:2020","legal_applied:21","012220","三笠市","17-1-000","legal_applied","2020","21","2","2020460002100","7835"
"012220:17-1-000:legal_applied:2020","legal_applied:32","012220","三笠市","17-1-000","legal_applied","2020","32","1","2020460003200","17"
"012220:17-1-000:legal_applied:2020","legal_applied:32","012220","三笠市","17-1-000","legal_applied","2020","32","2","2020460003200","2109"
"012220:17-1-000:legal_applied:2020","legal_applied:33","012220","三笠市","17-1-000","legal_applied","2020","33","1","2020460003300","17"
"012220:17-1-000:legal_applied:2020","legal_applied:33","012220","三笠市","17-1-000","legal_applied","2020","33","2","2020460003300","2109"
"012238:17-1-000:legal_applied:2020","legal_applied:10","012238","根室市","17-1-000","legal_applied","2020","10","1","2020460001000","18"
"012238:17-1-000:legal_applied:2020","legal_applied:10","012238","根室市","17-1-000","legal_applied","2020","10","2","2020460001000","2110"
"012238:17-1-000:legal_applied:2020","legal_applied:20","012238","根室市","17-1-000","legal_applied","2020","20","1","2020460002000","2881"
"012238:17-1-000:legal_applied:2020","legal_applied:20","012238","根室市","17-1-000","legal_applied","2020","20","2","2020460002000","7836"
"012238:17-1-000:legal_applied:2020","legal_applied:21","012238","根室市","17-1-000","legal_applied","2020","21","1","2020460002100","2881"
"012238:17-1-000:legal_applied:2020","legal_applied:21","012238","根室市","17-1-000","legal_applied","2020","21","2","2020460002100","7836"
"012238:17-1-000:legal_applied:2020","legal_applied:32","012238","根室市","17-1-000","legal_applied","2020","32","1","2020460003200","18"
"012238:17-1-000:legal_applied:2020","legal_applied:32","012238","根室市","17-1-000","legal_applied","2020","32","2","2020460003200","2110"
"012238:17-1-000:legal_applied:2020","legal_applied:33","012238","根室市","17-1-000","legal_applied","2020","33","1","2020460003300","18"
"012238:17-1-000:legal_applied:2020","legal_applied:33","012238","根室市","17-1-000","legal_applied","2020","33","2","2020460003300","2110"
"012246:17-1-000:legal_applied:2020","legal_applied:10","012246","千歳市","17-1-000","legal_applied","2020","10","1","2020460001000","19"
"012246:17-1-000:legal_applied:2020","legal_applied:10","012246","千歳市","17-1-000","legal_applied","2020","10","2","2020460001000","2111"
"012246:17-1-000:legal_applied:2020","legal_applied:20","012246","千歳市","17-1-000","legal_applied","2020","20","1","2020460002000","2882"
"012246:17-1-000:legal_applied:2020","legal_applied:20","012246","千歳市","17-1-000","legal_applied","2020","20","2","2020460002000","7837"
"012246:17-1-000:legal_applied:2020","legal_applied:21","012246","千歳市","17-1-000","legal_applied","2020","21","1","2020460002100","2882"
"012246:17-1-000:legal_applied:2020","legal_applied:21","012246","千歳市","17-1-000","legal_applied","2020","21","2","2020460002100","7837"
"012246:17-1-000:legal_applied:2020","legal_applied:32","012246","千歳市","17-1-000","legal_applied","2020","32","1","2020460003200","19"
"012246:17-1-000:legal_applied:2020","legal_applied:32","012246","千歳市","17-1-000","legal_applied","2020","32","2","2020460003200","2111"
"012246:17-1-000:legal_applied:2020","legal_applied:33","012246","千歳市","17-1-000","legal_applied","2020","33","1","2020460003300","19"
"012246:17-1-000:legal_applied:2020","legal_applied:33","012246","千歳市","17-1-000","legal_applied","2020","33","2","2020460003300","2111"
"012254:17-1-000:legal_applied:2020","legal_applied:10","012254","滝川市","17-1-000","legal_applied","2020","10","1","2020460001000","20"
"012254:17-1-000:legal_applied:2020","legal_applied:10","012254","滝川市","17-1-000","legal_applied","2020","10","2","2020460001000","2112"
"012254:17-1-000:legal_applied:2020","legal_applied:20","012254","滝川市","17-1-000","legal_applied","2020","20","1","2020460002000","2883"
"012254:17-1-000:legal_applied:2020","legal_applied:20","012254","滝川市","17-1-000","legal_applied","2020","20","2","2020460002000","7838"
"012254:17-1-000:legal_applied:2020","legal_applied:21","012254","滝川市","17-1-000","legal_applied","2020","21","1","2020460002100","2883"
"012254:17-1-000:legal_applied:2020","legal_applied:21","012254","滝川市","17-1-000","legal_applied","2020","21","2","2020460002100","7838"
"012254:17-1-000:legal_applied:2020","legal_applied:32","012254","滝川市","17-1-000","legal_applied","2020","32","1","2020460003200","20"
"012254:17-1-000:legal_applied:2020","legal_applied:32","012254","滝川市","17-1-000","legal_applied","2020","32","2","2020460003200","2112"
"012254:17-1-000:legal_applied:2020","legal_applied:33","012254","滝川市","17-1-000","legal_applied","2020","33","1","2020460003300","20"
"012254:17-1-000:legal_applied:2020","legal_applied:33","012254","滝川市","17-1-000","legal_applied","2020","33","2","2020460003300","2112"
"012262:17-1-000:legal_applied:2020","legal_applied:10","012262","砂川市","17-1-000","legal_applied","2020","10","1","2020460001000","21"
"012262:17-1-000:legal_applied:2020","legal_applied:10","012262","砂川市","17-1-000","legal_applied","2020","10","2","2020460001000","2113"
"012262:17-1-000:legal_applied:2020","legal_applied:20","012262","砂川市","17-1-000","legal_applied","2020","20","1","2020460002000","2884"
"012262:17-1-000:legal_applied:2020","legal_applied:20","012262","砂川市","17-1-000","legal_applied","2020","20","2","2020460002000","7839"
"012262:17-1-000:legal_applied:2020","legal_applied:21","012262","砂川市","17-1-000","legal_applied","2020","21","1","2020460002100","2884"
"012262:17-1-000:legal_applied:2020","legal_applied:21","012262","砂川市","17-1-000","legal_applied","2020","21","2","2020460002100","7839"
"012262:17-1-000:legal_applied:2020","legal_applied:32","012262","砂川市","17-1-000","legal_applied","2020","32","1","2020460003200","21"
"012262:17-1-000:legal_applied:2020","legal_applied:32","012262","砂川市","17-1-000","legal_applied","2020","32","2","2020460003200","2113"
"012262:17-1-000:legal_applied:2020","legal_applied:33","012262","砂川市","17-1-000","legal_applied","2020","33","1","2020460003300","21"
"012262:17-1-000:legal_applied:2020","legal_applied:33","012262","砂川市","17-1-000","legal_applied","2020","33","2","2020460003300","2113"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:10","012271","歌志内市","17-1-000","non_legal_applied","2020","10","1","2020470001000","9"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:10","012271","歌志内市","17-1-000","non_legal_applied","2020","10","2","2020470001000","1523"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:26","012271","歌志内市","17-1-000","non_legal_applied","2020","26","1","2020470002600","2296"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:26","012271","歌志内市","17-1-000","non_legal_applied","2020","26","2","2020470002600","6097"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:32","012271","歌志内市","17-1-000","non_legal_applied","2020","32","1","2020470003200","9"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:32","012271","歌志内市","17-1-000","non_legal_applied","2020","32","2","2020470003200","1523"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:33","012271","歌志内市","17-1-000","non_legal_applied","2020","33","1","2020470003300","9"
"012271:17-1-000:non_legal_applied:2020","non_legal_applied:33","012271","歌志内市","17-1-000","non_legal_applied","2020","33","2","2020470003300","1523"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:10","012289","深川市","17-1-000","non_legal_applied","2020","10","1","2020470001000","10"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:10","012289","深川市","17-1-000","non_legal_applied","2020","10","2","2020470001000","1524"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:26","012289","深川市","17-1-000","non_legal_applied","2020","26","1","2020470002600","2297"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:26","012289","深川市","17-1-000","non_legal_applied","2020","26","2","2020470002600","6098"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:32","012289","深川市","17-1-000","non_legal_applied","2020","32","1","2020470003200","10"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:32","012289","深川市","17-1-000","non_legal_applied","2020","32","2","2020470003200","1524"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:33","012289","深川市","17-1-000","non_legal_applied","2020","33","1","2020470003300","10"
"012289:17-1-000:non_legal_applied:2020","non_legal_applied:33","012289","深川市","17-1-000","non_legal_applied","2020","33","2","2020470003300","1524"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:10","012297","富良野市","17-1-000","non_legal_applied","2020","10","1","2020470001000","11"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:10","012297","富良野市","17-1-000","non_legal_applied","2020","10","2","2020470001000","1525"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:26","012297","富良野市","17-1-000","non_legal_applied","2020","26","1","2020470002600","2298"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:26","012297","富良野市","17-1-000","non_legal_applied","2020","26","2","2020470002600","6099"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:32","012297","富良野市","17-1-000","non_legal_applied","2020","32","1","2020470003200","11"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:32","012297","富良野市","17-1-000","non_legal_applied","2020","32","2","2020470003200","1525"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:33","012297","富良野市","17-1-000","non_legal_applied","2020","33","1","2020470003300","11"
"012297:17-1-000:non_legal_applied:2020","non_legal_applied:33","012297","富良野市","17-1-000","non_legal_applied","2020","33","2","2020470003300","1525"
"012301:17-1-000:legal_applied:2020","legal_applied:10","012301","登別市","17-1-000","legal_applied","2020","10","1","2020460001000","22"
"012301:17-1-000:legal_applied:2020","legal_applied:10","012301","登別市","17-1-000","legal_applied","2020","10","2","2020460001000","2114"
"012301:17-1-000:legal_applied:2020","legal_applied:20","012301","登別市","17-1-000","legal_applied","2020","20","1","2020460002000","2885"
"012301:17-1-000:legal_applied:2020","legal_applied:20","012301","登別市","17-1-000","legal_applied","2020","20","2","2020460002000","7840"
"012301:17-1-000:legal_applied:2020","legal_applied:21","012301","登別市","17-1-000","legal_applied","2020","21","1","2020460002100","2885"
"012301:17-1-000:legal_applied:2020","legal_applied:21","012301","登別市","17-1-000","legal_applied","2020","21","2","2020460002100","7840"
"012301:17-1-000:legal_applied:2020","legal_applied:32","012301","登別市","17-1-000","legal_applied","2020","32","1","2020460003200","22"
"012301:17-1-000:legal_applied:2020","legal_applied:32","012301","登別市","17-1-000","legal_applied","2020","32","2","2020460003200","2114"
"012301:17-1-000:legal_applied:2020","legal_applied:33","012301","登別市","17-1-000","legal_applied","2020","33","1","2020460003300","22"
"012301:17-1-000:legal_applied:2020","legal_applied:33","012301","登別市","17-1-000","legal_applied","2020","33","2","2020460003300","2114"
"012319:17-1-000:legal_applied:2020","legal_applied:10","012319","恵庭市","17-1-000","legal_applied","2020","10","1","2020460001000","23"
"012319:17-1-000:legal_applied:2020","legal_applied:10","012319","恵庭市","17-1-000","legal_applied","2020","10","2","2020460001000","2115"
"012319:17-1-000:legal_applied:2020","legal_applied:20","012319","恵庭市","17-1-000","legal_applied","2020","20","1","2020460002000","2886"
"012319:17-1-000:legal_applied:2020","legal_applied:20","012319","恵庭市","17-1-000","legal_applied","2020","20","2","2020460002000","7841"
"012319:17-1-000:legal_applied:2020","legal_applied:21","012319","恵庭市","17-1-000","legal_applied","2020","21","1","2020460002100","2886"
"012319:17-1-000:legal_applied:2020","legal_applied:21","012319","恵庭市","17-1-000","legal_applied","2020","21","2","2020460002100","7841"
"012319:17-1-000:legal_applied:2020","legal_applied:32","012319","恵庭市","17-1-000","legal_applied","2020","32","1","2020460003200","23"
"012319:17-1-000:legal_applied:2020","legal_applied:32","012319","恵庭市","17-1-000","legal_applied","2020","32","2","2020460003200","2115"
"012319:17-1-000:legal_applied:2020","legal_applied:33","012319","恵庭市","17-1-000","legal_applied","2020","33","1","2020460003300","23"
"012319:17-1-000:legal_applied:2020","legal_applied:33","012319","恵庭市","17-1-000","legal_applied","2020","33","2","2020460003300","2115"
"012335:17-1-000:legal_applied:2020","legal_applied:10","012335","伊達市","17-1-000","legal_applied","2020","10","1","2020460001000","24"
"012335:17-1-000:legal_applied:2020","legal_applied:10","012335","伊達市","17-1-000","legal_applied","2020","10","2","2020460001000","2116"
"012335:17-1-000:legal_applied:2020","legal_applied:20","012335","伊達市","17-1-000","legal_applied","2020","20","1","2020460002000","2887"
"012335:17-1-000:legal_applied:2020","legal_applied:20","012335","伊達市","17-1-000","legal_applied","2020","20","2","2020460002000","7842"
"012335:17-1-000:legal_applied:2020","legal_applied:21","012335","伊達市","17-1-000","legal_applied","2020","21","1","2020460002100","2887"
"012335:17-1-000:legal_applied:2020","legal_applied:21","012335","伊達市","17-1-000","legal_applied","2020","21","2","2020460002100","7842"
